object-id,filename,original_filename,report_type,report_number,title,authors,authors_affiliation,contributors,contributors_affiliation,publisher,funder,date,abstract,species,places,concepts,source,language,rights,rightsstatement,format,type
ferl-tr-2017-2,ferl-tr-2017-2.pdf,UI Adult Salmon and Steelhead Synthesis.pdf,Technical Report,2017-2,"Migration Of Adult Salmonids In The Federal Columbia River Hydrosystem: A Summary Of Radiotelemetry Studies, 1996-2014","Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,"Radiotelemetry has been used by University of Idaho and research partners to study migration and dam passage behavior of adult salmon and steelhead in the Federal Columbia River Power System (FCRPS) since the 1990s. During fifteen return years in the period 1996-2014, more than 26,800 adult salmonids were tagged at Bonneville Dam and monitored as they migrated through the FCRPS and into tributaries. Monitoring varied through time in response to evolving study objectives and there is an extensive series of technical reports and peer-reviewed papers that have summarized annual and multi-year study results. However, there has not been a single-source compilation of the data, methods, and results across the nearly two-decade time series.
This document and supporting appendices and databases address four primary objectives: Metadata: Document radiotelemetry metadata, including antenna deployment sites, fish handling and tagging protocols, and telemetry data processing and quality control procedures; 
Database Delivery: Compile and standardize all data associated with the radio-tagged fish, including filtered (i.e., ‘coded’) radiotelemetry and PIT-tag detection histories into a master database for each species and run; 
Bibliography: Provide a bibliography and key-word index of technical reports and peer- reviewed papers associated with the radiotelemetry studies to expedite researcher and manager access to existing results; 
FCRPS Adult Passage Metrics: Generate selected adult salmon and steelhead passage behavior and passage performance metrics for all study years and species at eight FCRPS projects: Bonneville, The Dalles, John Day, McNary, Ice Harbor, Lower Monumental, and Lower Granite dams.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2015-09-24,ferl-lr-2015-09-24.pdf,2015 LR 24Sep15 TD14SH spill test.pdf,Letter Report,2015-9,"Behavior of radio-tagged adult steelhead before, during, and after the spill test at The Dalles Dam in September 2014",Jepson; Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2015-09-24,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2011-12-15,ferl-lr-2011-12-15.pdf,2011 LR 15Dec11 UI-FWS  expanded thermal refugia report..pdf,Letter Report,2011-07-05b,Temperature regimes during upstream migration and use of thermal refugia by adult salmon and steelhead in the Columbia River basin,Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2011-12-15,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2011-01-12,ferl-lr-2011-01-12.pdf,2011 LR 12Jan11 MN CK Tilt Weir summary13Jan11 to DF.pdf,Letter Report,2011-07-05a,"Use of floating orifice gate fishway entrances by adult Chinook salmon, steelhead, sockeye salmon and Pacific lamprey at Bonneville Dam",Keefer,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2011-01-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2011-07-05,ferl-lr-2011-07-05.pdf,2011 LR 05Jul11 UI Bonneville Floating Orifice Gate letter report July 2011.pdf,Letter Report,2011-01-12,Preliminary evaluation of radio-telemetry data for Chinook salmon at McNary Dam – 2010,Jepson; Caudill; Keefer; Burke,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2011-07-05,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2010-02-11,ferl-lr-2010-02-11.pdf,2010 LR 11Feb10 UI LM09CK Radiodata vs Counts report 11Feb10.pdf,Letter Report,2010-05-06,Temperature regimes during upstream migration and the use of thermal refugia by adult salmon and steelhead in the Columbia River basin,Keefer; Caudill; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2010-02-11,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2010-03-10,ferl-lr-2010-03-10.pdf,2010 LR 10Mar10 UI UMT channel summary 10 March 2010 (2).pdf,Letter Report,2010-03-10,Adult Chinook salmon and Pacific lamprey behavior in Bonneville’s UMT channel,Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2010-03-10,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2010-05-06,ferl-lr-2010-05-06.pdf,2010 LR 06May10 UI-FWS  expanded thermal refugia report 15Dec2011.pdf,Letter Report,2010-02-11,Evaluation of passage and fallback events by radio-tagged Chinook salmon at Ice Harbor and Lower Monumental Dams as they relate to fish count discrepancies -2009,Jepson; Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2010-05-06,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2009-06-29,ferl-lr-2009-06-29.pdf,2009 LR 29Jun09 UI BO09 spring CK Interim report 1Jul09.pdf,Letter Report,2009-11-24,Evaluation of radio-tagged adult Chinook salmon behavior in response to nighttime flow reductions at McNary Dam - 2009,Jepson; Clabough; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2009-06-29,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2009-11-24,ferl-lr-2009-11-24.pdf,2009 LR 24Nov09 UI Letter Report - MN nightime flow affects on CK 24Nov09.pdf,Letter Report,2009-09-22,Preliminary evaluation of radio-telemetry data for June-tagged Chinook salmon at Bonneville Dam - 2009,Keefer; Jepson; Caudill; Burke,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2009-11-24,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2009-09-22,ferl-lr-2009-09-22.pdf,2009 LR 22Sep09 UI BO09 summer CK Interim report 22Sep09.pdf,Letter Report,2009-06-29,Preliminary evaluation of radio-telemetry data for Spring Chinook salmon at Bonneville Dam - 2009,Keefer; Jepson; Caudill; Burke,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2009-09-22,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2008-10-06,ferl-lr-2008-10-06.pdf,2008 LR 6Oct08 Tucannon letter report.pdf,Letter Report,2008-10-06,Behavior of radio-tagged Chinook salmon and steelhead associated with the Tucannon River,Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2008-10-06,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2008-04-02,ferl-lr-2008-04-02.pdf,2008 LR 2Apr08 Upper Salmon Chinook timing (UI).pdf,Letter Report,2008-04-18,Summary of available information on straying of Snake River steelhead in the Columbia River,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2008-04-02,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2008-04-18,ferl-lr-2008-04-18.pdf,2008 LR 18Apr08 Snake River Steelhead Straying_21Apr08.pdf,Letter Report,2008-04-02,Migration timing of upper Salmon River spring-summer Chinook stocks,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2008-04-18,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-05-31,ferl-lr-2007-05-31.pdf,2007 LR 31May07 LM-GO passage for radiotagged CK (UI).pdf,Letter Report,2007-10-18,Radio-telemetry data for Chinook salmon at Bonneville Dam - 2007,"Jepson, Tolotti; Peery; Burke",Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-05-31,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-09-24,ferl-lr-2007-09-24.pdf,2007 LR 24Sep07 Pinniped impacts.pdf,Letter Report,2007-10-12,Preliminary summary of the Bonneville adult trap operation on ladder passage times,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-09-24,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-10-18,ferl-lr-2007-10-18.pdf,2007 LR 18Oct07 UI 07 Radio Report BO_18Oct07.pdf,Letter Report,2007-09-24,Estimates of pinniped predation at Bonneville Dam on specific Chinook salmon stocks,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-10-18,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-01-16,ferl-lr-2007-01-16.pdf,2007 LR 16Jan07 Steelhead fallback at TD in November.pdf,Letter Report,2007-06-13,Evaluation of the effects of the shad fishery on passage of adult Chinook salmon at The Dalles Dam,Univ. of Idaho,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-01-16,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-06-13,ferl-lr-2007-06-13.pdf,2007 LR 13Jun07 East TOL Trap Eval.pdf,Letter Report,2007-06-04,Behavior of radio-tagged adult spring Chinook at The Dalles Dam - 2007,Jepson,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-06-13,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-10-12,ferl-lr-2007-10-12.pdf,2007 LR 12Oct 07 BOT effects.pdf,Letter Report,2007-05-31,"Spring-summer Chinook passage between Lower Monumental and Little Goose, 2004-2005",Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-10-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2007-06-04,ferl-lr-2007-06-04.pdf,2007 LR 04Jun07TD Spill Eval.pdf,Letter Report,2007-01-16,Summary of steelhead fallback during November at The Dalles Dam,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2007-06-04,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-07-26,ferl-lr-2006-07-26.pdf,2006 LR 26Jul06 Steelhead Fallback via B1 and B2 Turbines.pdf,Letter Report,2006-08-15,"2001 & 2002 Fallback information at The Dalles, John Day dams",Peery; Boggs,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-07-26,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-01-24a,ferl-lr-2006-01-24a.pdf,2006 LR 24Jan06 2004 Adult straying summary.pdf,Letter Report,2006-07-26,Fall Chinook and steelhead fallback via B1 and B2 turbines; 2002-2004,Boggs; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-01-24,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-01-24b,ferl-lr-2006-01-24b.pdf,2006 LR 24Jan06 2003-2004 Adult escapement.pdf,Letter Report,2006-06-22,Ad hoc summary of migration times from ladder top at Bonneville Dam to ladder top at The Dalles Dam or the tailrace of John Day Dam for radiotagged adult spring-summer Chinook salmon,Jepson; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-01-24,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-06-22,ferl-lr-2006-06-22.pdf,2006 LR 22Jun06TD Northladder final.pdf,Letter Report,2006-06-06,"Summary of the use of orifice gates at Bonneville Dam by adult Chinook salmon, sockeye salmon, and steelhead: 1997-1998",Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-06-22,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-01-19,ferl-lr-2006-01-19.pdf,2006 LR 19Jan06 Esc above Granite (steelhead).pdf,Letter Report,2006-01-24b,Summary of 2004 straying rates for known-origin Chinook salmon and steelhead in the Columbia/Snake hydrosystem,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-01-19,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-01-18,ferl-lr-2006-01-18.pdf,2006 LR 18Jan06 Esc above Granite (sp-su Chinook).pdf,Letter Report,2006-01-24a,"Summary of 2003-2004 hydrosystem escapement, harvest, and unknown loss rates for adult Chinook salmon and steelhead",Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-01-18,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-08-15,ferl-lr-2006-08-15.pdf,2006 LR 15Aug06 BO 2006 Radiodata Summ  final.pdf,Letter Report,2006-01-19,Preliminary summary of adult steelhead escapement upstream from Lower Granite Dam,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-08-15,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-01-13,ferl-lr-2006-01-13.pdf,2006 LR 13Jan06 Escapement at Granite.pdf,Letter Report,2006-01-18,Preliminary summary of adult spring-summer Chinook escapement upstream from Lower Granite Dam,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-01-13,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2006-06-06,ferl-lr-2006-06-06.pdf,2006 LR 06Jun06 Bonneville orifice gate use summary.pdf,Letter Report,2006-01-13,Preliminary summary of adult escapement upstream from Lower Granite Dam,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2006-06-06,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2005-09,ferl-lr-2005-09.pdf,2005 LR Sep05 orifice gates letter.pdf,Letter Report,2005-11-16,"Spring-summer Chinook passage times at John Day Dam, with an emphasis on spill effects, 1996-2004",Keefer,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2005-09,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2005-08-29,ferl-lr-2005-08-29.pdf,2005 LR 29Aug05 Ladder Passage ltr Aug05.pdf,Letter Report,2005-11-09,2003 spring-summer Chinook passage at John Day Dam: spill effects,Keefer,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2005-08-29,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2005-11-16,ferl-lr-2005-11-16.pdf,2005 LR 16Nov05 JD spill summary2.pdf,Letter Report,2005-10-05,Summary of survival of returning adult salmon and steelhead in the Columbia River,Peery; Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2005-11-16,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2005-11-09,ferl-lr-2005-11-09.pdf,2005 LR 09Nov05 JD spill summary.pdf,Letter Report,2005-09-05,Evaluation of submerged orifice gate usage by adult Chinook salmon and steelhead at John Day Dam during 2003,Johnson; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2005-11-09,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2005-10-05,ferl-lr-2005-10-05.pdf,2005 LR 05Oct05 Bowles 06.pdf,Letter Report,2005-08-29,Lower Columbia River dam fish ladder passage times,Johnson; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2005-10-05,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2004-12,ferl-lr-2004-12.pdf,2004 LR Dec04 RSW Letter Report 2002_2003_Dec.pdf,Letter Report,2004-12-01,Removable Spillway Weir (RSW) fallback evaluation 2002 and 2003,Clabough; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2004-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2004-03-22,ferl-lr-2004-03-22.pdf,2004 LR 22Mar04 Summer Spill Summary 23-Mar 2004.pdf,Letter Report,2004-12-22,Requested information on behaviors of 2000-2003 Chinook salmon from the Little White Salmon and Spring Creek Hatcheries,Peery; Keefer,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2004-03-22,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2004-12-22,ferl-lr-2004-12-22.pdf,2004 LR 22Dec04 LWSH-SCH summary.pdf,Letter Report,2004-10-18,Summary of straying rates for known-origin adult Chinook salmon and steelhead in the Columbia/Snake hydrosytem,"Keefer, Peery, Firehammer, Moser",Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2004-12-22,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2004-10-18,ferl-lr-2004-10-18.pdf,2004 LR 18Oct04 straying report.pdf,Letter Report,2004-04-12,Umatilla River salmon overshoot behavior,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2004-10-18,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2004-04-12,ferl-lr-2004-04-12.pdf,2004 LR 12Apr04 Umatilla R. Salmon Overshoot.pdf,Letter Report,2004-03-22,"Adult salmonid fallback and escapement during summer (July-August) spill/no spill periods at Bonneville, The Dalles, John Day, and Ice Harbor dams",Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2004-04-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-03-28a,ferl-lr-2003-03-28a.pdf,2003 LR 28Mar03 Spawning status of radiotagged adult chinook.pdf,Letter Report,2003-12-15,"2001 & 2002 Fallback information at The Dalles, John Day dams",Peery; Boggs,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-03-28,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-03-28b,ferl-lr-2003-03-28b.pdf,2003 LR 28Mar03 Bonneville Forebay Behavior.pdf,Letter Report,2003-10-27,Chinook salmon fallback at John Day Dam – 2000 & 2002,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-03-28,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-10-27,ferl-lr-2003-10-27.pdf,2003 LR 27Oct03 CK salmon fallback at John Day.pdf,Letter Report,2003-07-14,Lower Granite Dam transition pool weir test 2001 and 2002,"Naughton; Peery, C.A.",Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-10-27,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-01-23,ferl-lr-2003-01-23.pdf,2003 LR 23Jan03 Fish ladder passage times.pdf,Letter Report,2003-06-18,Preliminary summary of effects of Dworshak water on passage of adult salmon and steelhead: 2002 September releases,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-01-23,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-06-18,ferl-lr-2003-06-18.pdf,2003 LR 18Jun03 DworshakFlows.pdf,Letter Report,2003-03-28,Spawning status of radio-tagged adult Chinook salmon,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-06-18,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-12-15,ferl-lr-2003-12-15.pdf,2003 LR 15Dec Fallback at TD JD.pdf,Letter Report,2003-03-28,Behavior in the forebay of Bonneville Dam - 2002,Peery; Stuehrenberg,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-12-15,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-07-14,ferl-lr-2003-07-14.pdf,2003 LR 14Jul03 LGR Transpool_Prelim03.pdf,Letter Report,2003-02-12,[no title],Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-07-14,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2003-02-12,ferl-lr-2003-02-12.pdf,2003 LR 12Feb03 LGR escapement.pdf,Letter Report,2003-02-12,Fish ladder passage times,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2003-02-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2002-07-25,ferl-lr-2002-07-25.pdf,2002 LR 25Jul02 JBS_Prelim26JUL02.pdf,Letter Report,2002-07-25,Preliminary summary of juvenile bypass system fallbacks: 2000-2001,Peery; Jepson,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2002-07-25,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2002-01-25,ferl-lr-2002-01-25.pdf,2002 LR 25Jan02 UITaggingTemps&Precision.pdf,Letter Report,2002-01-25,Temperatures and tagging protocol for AFF in 2002,Peery,Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2002-01-25,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2002-11-15,ferl-lr-2002-11-15.pdf,2002 LR 15Nov02 LGRTranspoolTest 2001.pdf,Letter Report,2002-11-15,Lower Granite Dam transition pool weir test 2001,"Naughton; Peery, C.A.",Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2002-11-15,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-lr-2002-12-12,ferl-lr-2002-12-12.pdf,2002 LR 12Dec02 HanfordFCK.pdf,Letter Report,2002-12-02,2001 Hanford reach fall Chinook salmon estimate,"Peery, C.A.",Idaho Cooperative Fish and Wildlife Research Unit,,,University of Idaho,,2002-12-12,,,,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-tr-2017-2-appendix-a,ferl-tr-2017-2-appendix-a.pdf,Appendix A (Generalized FCRPS dam antenna maps).pdf,Technical Report,2017-2,Appendix A (Generalized FCRPS dam antenna maps),"Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,Appendix to ferl-tr-2017-2,"Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-tr-2017-2-appendix-b,ferl-tr-2017-2-appendix-b.pdf,Appendix B (Main stem and Tributary antenna maps).pdf,Technical Report,2017-2,Appendix B (Main stem and Tributary antenna maps),"Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,Appendix to ferl-tr-2017-2,"Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-tr-2017-2-appendix-c,ferl-tr-2017-2-appendix-c.pdf,Appendix C (Bonneville-John Day antenna photos).pdf,Technical Report,2017-2,Appendix C (Bonneville-John Day antenna photos),"Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,Appendix to ferl-tr-2017-2,"Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-tr-2017-2-appendix-d,ferl-tr-2017-2-appendix-d.pdf,Appendix D (McNary-L Granite antenna photos).pdf,Technical Report,2017-2,Appendix D (McNary-L Granite antenna photos),"Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,Appendix to ferl-tr-2017-2,"Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-tr-2017-2-appendix-e,ferl-tr-2017-2-appendix-e.pdf,Appendix E (Main stem and Tributary antenna photos).pdf,Technical Report,2017-2,Appendix E (Main stem and Tributary antenna photos),"Keefer, M.L.; Jepson, M.A.; Clabough, T.S.; Caudill, C.C.",Idaho Cooperative Fish and Wildlife Research Unit,"Bjornn, T.C.; Burke, B.J.; Caudill, C.C.; Frick, K.; Matter, A.L.; Moser, M.L.; Peery, C.A.; Stuehrenberg, L.C.","Idaho Cooperative Fish and Wildlife Research Unit; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",University of Idaho,"U.S. Army Corps of Engineers, Portland District",2017,Appendix to ferl-tr-2017-2,"Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",,,"University of Idaho, Fish Ecology Research Lab",eng,?,?,application/pdf,Text
ferl-reischel2003,https://www.doi.org/10.1577/M02-113,Reischel et al. 2003 Bonneville fallback,Journal Article,Reischel2003,Influence of Fishway Placement on Fallback of Adult Salmon at the Bonneville Dam on the Columbia River,"Reischel, T.S.; Bjornn, T.C.",,,,North American Journal of Fisheries Management,,2003,,,,,"North American Journal of Fisheries Management, vol. 23, issue 4, p. 1215-1224. DOI: 10.1577/M02-113",eng,"Metadata only record, please check publication for rights","Metadata only record, please check publication for rights",application/pdf,Text
